Time - Plot 0	Amplitude - Plot 0
0	574
1	656
2	534
3	609
4	575
5	587
6	569
7	569
8	613
9	602
10	582
11	620
12	571
13	603
14	640
15	610
16	588
17	610
18	607
19	610
20	588
21	575
22	699
23	603
24	627
25	607
26	638
27	662
28	744
29	599
30	622
31	679
32	639
33	617
34	665
35	696
36	726
37	618
38	793
39	628
40	626
41	705
42	750
43	764
44	754
45	885
46	651
47	687
48	748
49	705
50	672
51	687
52	688
53	672
54	699
55	692
56	720
57	703
58	788
59	680
60	687
61	727
62	700
63	739
64	855
65	752
66	722
67	717
68	724
69	840
70	727
71	714
72	733
73	719
74	735
75	728
76	729
77	730
78	749
79	735
80	812
81	751
82	722
83	732
84	736
85	702
86	747
87	700
88	734
89	719
90	796
91	747
92	703
93	742
94	711
95	765
96	733
97	775
98	734
99	729
100	777
101	731
102	743
103	774
104	743
105	758
106	731
107	748
108	730
109	827
110	745
111	732
112	830
113	804
114	838
115	711
116	748
117	721
118	706
119	711
120	722
121	716
122	746
123	714
124	715
125	691
126	725
127	728
128	819
129	716
130	733
131	744
132	896
133	717
134	733
135	697
136	748
137	824
138	739
139	704
140	737
141	706
142	706
143	710
144	722
145	780
146	683
147	811
148	692
149	727
150	741
151	683
152	711
153	702
154	716
155	723
156	690
157	722
158	725
159	759
160	695
161	725
162	828
163	684
164	704
165	760
166	734
167	763
168	775
169	734
170	803
171	696
172	766
173	701
174	689
175	704
176	700
177	719
178	735
179	768
180	849
181	781
182	677
183	712
184	686
185	714
186	718
187	731
188	670
189	764
190	769
191	746
192	738
193	726
194	685
195	708
196	750
197	939
198	806
199	697
200	743
201	696
202	725
203	707
204	854
205	695
206	659
207	801
208	835
209	692
210	723
211	699
212	694
213	677
214	742
215	704
216	685
217	750
218	728
219	712
220	685
221	730
222	857
223	836
224	716
225	675
226	720
227	713
228	680
229	749
230	714
231	693
232	718
233	765
234	789
235	691
236	739
237	692
238	753
239	807
240	741
241	717
242	725
243	755
244	732
245	716
246	787
247	790
248	779
249	755
250	750
251	729
252	736
253	719
254	711
255	759
256	693
257	740
258	758
259	705
260	805
261	821
262	754
263	733
264	738
265	761
266	713
267	779
268	740
269	775
270	715
271	746
272	761
273	732
274	722
275	719
276	768
277	717
278	832
279	900
280	728
281	739
282	719
283	763
284	709
285	708
286	743
287	731
288	724
289	708
290	728
291	755
292	842
293	762
294	690
295	708
296	782
297	763
298	792
299	707
300	712
301	722
302	721
303	1051
304	771
305	987
306	696
307	705
308	717
309	827
310	701
311	775
312	697
313	698
314	779
315	695
316	720
317	697
318	685
319	726
320	724
321	734
322	708
323	765
324	807
325	716
326	724
327	695
328	702
329	702
330	802
331	770
332	720
333	697
334	708
335	1041
336	745
337	864
338	724
339	818
340	687
341	785
342	724
343	694
344	705
345	701
346	732
347	737
348	733
349	714
350	721
351	736
352	741
353	715
354	737
355	738
356	701
357	706
358	705
359	699
360	716
361	725
362	719
363	700
364	686
365	754
366	714
367	709
368	723
369	707
370	718
371	810
372	719
373	727
374	792
375	759
376	804
377	768
378	728
379	769
380	726
381	735
382	718
383	718
384	715
385	727
386	758
387	841
388	726
389	740
390	744
391	783
392	828
393	714
394	789
395	742
396	743
397	789
