Time - Plot 0	Amplitude - Plot 0
391	277
392	279
393	267
394	273
395	271
396	271
397	277
398	275
399	271
400	271
401	270
402	282
403	269
404	274
405	276
406	275
407	276
408	269
409	271
410	268
411	275
412	272
413	272
414	286
415	273
416	276
417	281
418	273
419	284
420	274
421	277
422	273
423	270
424	284
425	271
426	274
427	272
428	277
429	271
430	272
431	274
432	268
433	275
434	272
435	278
436	270
437	275
438	272
439	273
440	273
441	274
442	275
443	277
444	284
445	281
446	276
447	274
448	305
449	275
450	271
451	271
452	275
453	279
454	272
455	279
456	281
457	275
458	272
459	274
460	280
461	276
462	290
463	279
464	280
465	274
466	275
467	281
468	281
469	279
470	276
471	283
472	276
473	295
474	287
475	288
476	279
477	288
478	282
479	294
480	280
481	284
482	283
483	282
484	283
485	284
486	283
487	285
488	283
489	284
490	281
491	282
492	285
493	289
494	290
495	292
496	285
497	284
498	293
499	287
500	296
501	293
502	289
503	292
504	303
505	291
506	284
507	290
508	293
509	290
510	297
511	285
512	292
513	288
514	292
515	290
516	298
517	285
518	288
519	292
520	293
521	296
522	290
523	291
524	299
525	283
526	290
527	293
528	288
529	283
530	290
531	292
532	293
533	290
534	294
535	303
536	292
537	287
538	289
539	291
540	286
541	299
542	310
543	292
544	292
545	287
546	289
547	290
548	301
549	286
550	293
551	294
552	291
553	292
554	292
555	292
556	286
557	283
558	292
559	284
560	289
561	296
562	291
563	288
564	300
565	289
566	284
567	288
568	288
569	289
570	285
571	289
572	305
573	285
574	287
575	286
576	283
577	288
578	284
579	294
580	288
581	283
582	289
583	286
584	281
585	283
586	280
587	283
588	286
589	280
590	280
591	281
592	283
593	281
594	282
595	282
596	278
597	279
598	290
599	283
600	281
601	284
602	278
603	281
604	285
605	275
606	284
607	280
608	289
609	290
610	278
611	276
612	275
613	280
614	282
615	279
616	278
617	277
618	281
619	276
620	279
621	275
622	283
623	277
624	275
625	276
626	283
627	282
628	282
629	277
630	279
631	278
632	285
633	278
634	277
635	279
636	274
637	275
638	279
639	275
640	283
641	283
642	282
643	283
644	278
645	285
646	279
647	281
648	282
649	280
650	287
651	320
652	282
653	282
654	282
655	282
656	286
657	287
658	284
659	288
660	289
661	291
662	288
663	288
664	289
665	292
666	291
667	292
668	288
669	294
670	292
671	295
672	290
673	297
674	294
675	301
676	299
677	309
678	307
679	304
680	302
681	308
682	312
683	306
684	311
685	306
686	307
687	306
688	304
689	317
690	306
691	306
692	313
693	311
694	311
695	309
696	310
697	308
698	327
699	309
700	311
701	308
702	314
703	304
704	304
705	304
706	305
707	303
708	304
709	307
710	310
711	316
712	306
713	305
714	301
715	307
716	307
717	304
718	298
719	300
720	300
721	302
722	301
723	305
724	302
725	298
726	299
727	295
728	294
729	294
730	293
731	291
732	295
733	292
734	291
735	292
736	288
737	293
738	292
739	291
740	293
741	291
742	303
743	291
744	284
745	286
746	288
747	286
748	289
749	288
750	281
751	283
752	283
753	280
754	279
755	275
756	280
757	283
758	289
759	279
760	275
761	275
762	277
763	278
764	272
765	276
766	281
767	284
768	277
769	273
770	273
771	279
772	277
773	292
774	272
775	283
776	271
777	277
778	276
779	275
780	271
781	277
782	274
783	276
784	269
785	273
786	275
787	284
788	282
789	284
790	268
791	273
792	275
793	270
794	274
795	273
796	276
797	272
798	277
799	275
800	270
801	271
802	273
803	285
804	270
805	273
806	271
807	276
808	288
809	274
810	271
811	267
812	275
813	275
814	274
815	269
816	279
817	272
818	275
819	271
820	276
821	276
822	274
823	306
824	276
825	272
826	317
827	279
828	272
829	273
830	271
831	272
832	276
833	285
834	281
835	271
836	274
837	270
838	268
839	279
840	281
841	284
842	274
843	272
844	272
845	277
846	274
847	277
848	271
849	273
850	273
851	269
852	276
853	275
854	270
855	278
856	277
857	267
858	272
859	267
860	282
861	276
862	273
863	270
864	277
865	273
866	271
867	274
868	270
869	272
870	272
871	273
872	271
873	264
874	276
875	277
876	272
877	288
878	275
879	277
880	279
881	273
882	281
883	276
884	275
885	271
886	278
887	274
888	286
889	275
890	271
891	270
892	274
893	274
894	273
895	358
896	277
897	273
898	275
899	286
900	267
901	275
902	289
903	271
904	278
905	277
906	285
907	275
908	269
909	273
910	276
911	270
912	275
913	274
914	276
915	277
916	276
917	279
918	281
919	275
920	274
921	272
922	278
923	279
924	279
925	273
926	273
927	275
928	272
929	271
930	277
931	276
932	277
933	279
934	274
935	276
936	274
937	275
938	280
939	278
940	274
941	273
942	286
943	271
944	273
945	277
946	274
947	272
948	287
949	270
950	279
951	274
952	277
953	282
954	275
955	280
956	269
957	284
958	276
959	281
960	275
961	274
962	289
963	276
964	272
965	277
966	272
967	274
968	280
969	284
970	276
971	272
972	272
973	279
974	275
975	280
976	277
977	276
978	279
979	278
980	287
981	275
982	293
983	278
984	277
985	281
986	278
987	284
988	276
989	278
990	276
991	280
992	279
993	273
994	282
995	283
996	279
997	277
998	273
999	283
1000	279
1001	282
1002	282
1003	282
1004	282
1005	280
1006	280
1007	288
1008	284
1009	282
1010	286
1011	283
1012	280
1013	281
1014	283
1015	280
1016	276
1017	282
1018	283
1019	282
1020	289
1021	283
1022	293
1023	286
