Time - Plot 0	Amplitude - Plot 0
837	727
838	711
839	761
840	769
841	840
842	748
843	717
844	724
845	744
846	742
847	751
848	741
849	731
850	750
851	714
852	729
853	743
854	713
855	782
856	764
857	731
858	735
859	724
860	820
861	767
862	739
863	708
864	769
865	755
866	740
867	729
868	723
869	731
870	740
871	734
872	736
873	692
874	749
875	751
876	723
877	847
878	756
879	797
880	772
881	710
882	831
883	744
884	740
885	727
886	775
887	733
888	866
889	779
890	741
891	727
892	727
893	779
894	717
895	1595
896	789
897	715
898	739
899	851
900	728
901	723
902	851
903	719
904	766
905	761
906	856
907	728
908	720
909	748
910	755
911	720
912	790
913	730
914	755
915	788
916	743
917	794
918	804
919	743
920	739
921	721
922	774
923	786
924	757
925	733
926	758
927	746
928	734
929	731
930	746
931	733
932	778
933	759
934	730
935	711
936	725
937	753
938	767
939	735
940	741
941	743
942	857
943	724
944	732
945	763
946	717
947	740
948	835
949	708
950	791
951	743
952	735
953	827
954	762
955	843
956	733
957	842
958	732
959	789
960	736
961	737
962	820
963	725
964	723
965	743
966	726
967	753
968	765
969	819
970	747
971	734
972	723
973	768
974	745
975	790
976	751
977	743
978	787
979	766
980	858
981	723
982	863
983	739
984	769
985	758
986	772
987	799
988	743
989	762
990	765
991	774
992	787
993	724
994	778
995	774
996	754
997	760
998	720
999	763
1000	769
1001	764
1002	762
1003	772
1004	771
1005	768
1006	757
1007	822
1008	828
1009	739
1010	793
1011	767
1012	783
1013	731
1014	767
1015	795
1016	758
1017	785
1018	775
1019	770
1020	764
1021	782
1022	882
1023	799
