Time - Plot 0	Amplitude - Plot 0
900	376
901	375
902	425
903	375
904	388
905	387
906	419
907	372
908	375
909	382
910	388
911	373
912	405
913	378
914	387
915	390
916	384
917	398
918	404
919	378
920	377
921	376
922	390
923	400
924	386
925	380
926	394
927	385
928	380
929	382
930	389
931	376
932	392
933	384
934	372
935	371
936	385
937	392
938	392
939	372
940	380
941	383
942	419
943	371
944	373
945	388
946	379
947	376
948	419
949	362
950	396
951	382
952	383
953	412
954	392
955	415
956	378
957	416
958	380
959	400
960	380
961	379
962	417
963	374
964	378
965	384
966	382
967	386
968	395
969	415
970	385
971	383
972	376
973	387
974	391
975	403
976	385
977	381
978	400
979	390
980	422
981	378
982	418
983	386
984	387
985	389
986	397
987	400
988	375
989	390
990	387
991	396
992	388
993	380
994	394
995	389
996	392
997	387
998	379
999	392
1000	393
1001	395
1002	387
1003	394
1004	392
1005	396
1006	387
1007	403
1008	409
1009	386
1010	392
1011	389
1012	394
1013	383
1014	391
1015	400
1016	395
1017	393
1018	394
1019	386
1020	393
1021	400
1022	434
1023	400
