Time - Plot 0	Amplitude - Plot 0
635	1243
636	1178
637	1175
638	1219
639	1147
640	1207
641	1218
642	1169
643	1227
644	1199
645	1234
646	1155
647	1185
648	1162
649	1148
650	1152
651	1593
652	1124
653	1117
654	1121
655	1099
656	1122
657	1069
658	1126
659	1073
660	1054
661	1095
662	1067
663	1071
664	1070
665	1073
666	1075
667	1024
668	1007
669	1022
670	1021
671	1007
672	1000
673	1041
674	984
675	989
676	959
677	990
678	1038
679	958
680	939
681	942
682	960
683	952
684	929
685	937
686	918
687	914
688	879
689	974
690	872
691	878
692	903
693	884
694	897
695	875
696	884
697	853
698	1062
699	875
700	870
701	901
702	914
703	827
704	807
705	858
706	867
707	812
708	836
709	820
710	845
711	920
712	849
713	809
714	785
715	857
716	884
717	810
718	810
719	786
720	779
721	798
722	820
723	903
724	811
725	784
726	825
727	827
728	818
729	843
730	781
731	776
732	792
733	810
734	772
735	793
736	771
737	791
738	805
739	820
740	810
741	777
742	891
743	787
744	762
745	753
746	754
747	768
748	804
749	800
750	775
751	835
752	758
753	752
754	785
755	737
756	745
757	797
758	821
759	766
760	761
761	774
762	758
763	764
764	747
765	745
766	762
767	845
768	761
769	773
770	739
771	789
772	771
773	936
774	743
775	818
776	736
777	807
778	762
779	743
780	759
781	788
782	763
783	757
784	760
785	762
786	753
787	874
788	828
789	801
790	761
791	781
792	759
793	738
794	788
795	762
796	774
797	747
798	770
799	745
800	755
801	774
802	775
803	823
804	730
805	755
806	754
807	764
808	927
809	786
810	768
811	741
812	744
813	805
814	751
815	719
816	855
817	733
818	759
819	760
820	797
821	792
822	772
823	1148
824	785
825	727
826	1263
827	851
828	744
829	718
830	752
831	723
832	780
833	839
834	798
835	755
836	743
837	720
838	727
839	774
840	783
841	859
842	761
843	737
844	734
845	757
846	740
847	750
848	753
849	729
850	750
851	739
852	753
853	751
854	714
855	787
856	781
857	747
858	735
859	741
860	831
861	774
862	756
863	704
864	770
865	771
866	747
867	728
868	741
869	734
870	747
871	749
872	732
873	693
874	751
875	751
876	712
877	836
878	751
879	789
880	773
881	736
882	840
883	749
884	742
885	738
886	753
887	749
888	861
889	771
890	736
891	725
892	723
893	784
894	739
895	1577
896	784
897	727
898	751
899	855
900	731
901	721
902	871
903	713
904	772
905	756
906	841
907	727
908	734
909	751
910	756
911	709
912	794
913	728
914	757
915	783
916	742
917	797
918	812
919	731
920	739
921	731
922	775
923	761
924	763
925	741
926	783
927	726
928	740
929	744
930	753
931	736
932	781
933	741
934	732
935	709
936	736
937	754
938	765
939	729
940	742
941	747
942	834
943	720
944	730
945	765
946	720
947	747
948	835
949	702
950	790
951	734
952	748
953	839
954	753
955	833
956	742
957	837
958	735
959	792
960	724
961	742
962	830
963	719
964	725
965	742
966	741
967	746
968	777
969	825
970	755
971	743
972	722
973	769
974	742
975	795
976	745
977	738
978	795
979	768
980	869
981	718
982	860
983	730
984	755
985	760
986	763
987	803
988	749
989	783
990	759
991	777
992	779
993	735
994	773
995	778
996	764
997	763
998	730
999	753
1000	781
1001	765
1002	764
1003	777
1004	794
1005	770
1006	761
1007	819
1008	830
1009	743
1010	796
1011	749
1012	786
1013	752
1014	756
1015	793
1016	754
1017	773
1018	767
1019	770
1020	798
1021	787
1022	887
1023	800
