Time - Plot 0	Amplitude - Plot 0
387	301
388	285
389	288
390	291
391	289
392	301
393	293
394	294
395	292
396	293
397	299
398	292
399	294
400	294
401	290
402	304
403	296
404	291
405	298
406	298
407	291
408	289
409	297
410	293
411	294
412	298
413	295
414	311
415	298
416	300
417	311
418	300
419	303
420	297
421	305
422	296
423	304
424	314
425	301
426	306
427	300
428	303
429	302
430	306
431	312
432	305
433	305
434	310
435	307
436	308
437	307
438	310
439	302
440	305
441	309
442	314
443	317
444	328
445	320
446	313
447	316
448	349
449	319
450	317
451	321
452	322
453	329
454	324
455	322
456	334
457	328
458	325
459	333
460	335
461	328
462	349
463	342
464	344
465	341
466	340
467	347
468	351
469	348
470	350
471	358
472	348
473	373
474	364
475	367
476	363
477	374
478	373
479	384
480	379
481	382
482	391
483	392
484	391
485	387
486	389
487	398
488	393
489	400
490	406
491	398
492	407
493	408
494	422
495	418
496	405
497	424
498	433
499	418
500	426
501	439
502	423
503	431
504	454
505	441
506	439
507	442
508	457
509	456
510	448
511	447
512	451
513	456
514	458
515	458
516	467
517	461
518	459
519	467
520	466
521	462
522	477
523	466
524	483
525	471
526	475
527	482
528	485
529	479
530	480
531	490
532	493
533	491
534	486
535	499
536	489
537	490
538	488
539	485
540	492
541	494
542	518
543	492
544	511
545	490
546	495
547	491
548	509
549	488
550	505
551	494
552	487
553	489
554	494
555	493
556	491
557	486
558	494
559	479
560	482
561	497
562	484
563	479
564	489
565	476
566	473
567	473
568	471
569	475
570	472
571	459
572	481
573	464
574	469
575	464
576	462
577	458
578	460
579	466
580	443
581	436
582	443
583	440
584	436
585	439
586	427
587	428
588	426
589	414
590	426
591	417
592	423
593	421
594	426
595	411
596	405
597	403
598	421
599	403
600	410
601	404
602	383
603	392
604	395
605	382
606	394
607	374
608	396
609	392
610	380
611	377
612	378
613	373
614	374
615	369
616	364
617	370
618	359
619	352
620	361
621	355
622	358
623	356
624	354
625	351
626	366
627	348
628	349
629	355
630	350
631	340
632	344
633	351
634	341
635	349
636	341
637	336
638	338
639	335
640	340
641	343
642	337
643	338
644	338
645	343
646	327
647	329
648	331
649	329
650	329
651	372
652	322
653	323
654	329
655	337
656	326
657	324
658	332
659	322
660	324
661	327
662	325
663	326
664	323
665	328
666	325
667	324
668	322
669	324
670	327
671	321
672	326
673	332
674	326
675	323
676	325
677	327
678	336
679	329
680	327
681	333
682	331
683	332
684	326
685	331
686	334
687	331
688	330
689	334
690	326
691	328
692	329
693	324
694	324
695	326
696	321
697	321
698	344
699	323
700	320
701	327
702	328
703	320
704	315
705	321
706	326
707	319
708	317
709	318
710	322
711	330
712	322
713	313
714	311
715	322
716	324
717	307
718	312
719	306
720	307
721	312
722	310
723	307
724	310
725	304
726	306
727	310
728	301
729	308
730	301
731	298
732	300
733	302
734	301
735	295
736	297
737	301
738	298
739	304
740	298
741	302
742	307
743	293
744	293
745	289
746	295
747	294
748	290
749	289
750	291
751	293
752	289
753	286
754	287
755	285
756	284
757	290
758	295
759	286
760	282
761	283
762	284
763	283
764	281
765	279
766	277
767	289
768	283
769	280
770	279
771	281
772	279
773	300
774	277
775	286
776	274
777	287
778	277
779	279
780	277
781	283
782	279
783	275
784	274
785	279
786	278
787	287
788	285
789	280
790	275
791	279
792	275
793	273
794	280
795	274
796	276
797	274
798	279
799	273
800	273
801	278
802	279
803	282
804	275
805	273
806	271
807	278
808	288
809	274
810	274
811	274
812	271
813	272
814	277
815	272
816	284
817	274
818	274
819	277
820	278
821	278
822	276
823	306
824	273
825	273
826	319
827	279
828	271
829	270
830	276
831	270
832	279
833	284
834	280
835	270
836	268
837	272
838	272
839	280
840	277
841	282
842	273
843	267
844	272
845	273
846	276
847	273
848	272
849	271
850	270
851	270
852	271
853	273
854	270
855	271
856	274
857	270
858	275
859	273
860	276
861	275
862	275
863	266
864	273
865	277
866	274
867	270
868	271
869	273
870	274
871	269
872	273
873	268
874	275
875	271
876	272
877	284
878	273
879	277
880	273
881	273
882	280
883	276
884	272
885	270
886	272
887	275
888	281
889	275
890	274
891	271
892	267
893	279
894	275
895	351
896	275
897	269
898	274
899	283
900	268
901	274
902	284
903	268
904	274
905	274
906	278
907	272
908	272
909	271
910	275
911	270
912	278
913	270
914	267
915	274
916	272
917	283
918	280
919	273
920	272
921	272
922	273
923	278
924	274
925	275
926	273
927	273
928	273
929	274
930	275
931	268
932	276
933	273
934	273
935	271
936	268
937	276
938	272
939	270
940	271
941	269
942	286
943	270
944	268
945	275
946	269
947	271
948	282
949	269
950	281
951	277
952	274
953	283
954	276
955	289
956	273
957	288
958	269
959	277
960	273
961	277
962	283
963	276
964	269
965	271
966	274
967	275
968	276
969	280
970	278
971	277
972	272
973	276
974	277
975	277
976	279
977	274
978	280
979	275
980	287
981	272
982	283
983	274
984	275
985	276
986	279
987	281
988	275
989	275
990	276
991	281
992	278
993	276
994	281
995	281
996	279
997	279
998	276
999	277
1000	278
1001	282
1002	282
1003	279
1004	283
1005	278
1006	277
1007	288
1008	286
1009	280
1010	282
1011	279
1012	284
1013	281
1014	285
1015	287
1016	280
1017	282
1018	278
1019	283
1020	288
1021	288
1022	296
1023	290
