Time - Plot 0	Amplitude - Plot 0
632	649
633	643
634	633
635	639
636	641
637	638
638	656
639	632
640	653
641	643
642	637
643	634
644	637
645	635
646	631
647	629
648	621
649	622
650	603
651	647
652	622
653	619
654	604
655	600
656	598
657	589
658	590
659	585
660	583
661	588
662	569
663	559
664	551
665	542
666	535
667	532
668	517
669	508
670	506
671	507
672	501
673	491
674	485
675	482
676	481
677	479
678	468
679	476
680	471
681	462
682	455
683	452
684	449
685	434
686	432
687	429
688	422
689	425
690	427
691	421
692	417
693	413
694	419
695	414
696	410
697	408
698	424
699	414
700	400
701	412
702	422
703	411
704	407
705	411
706	401
707	402
708	411
709	411
710	408
711	410
712	429
713	401
714	407
715	408
716	407
717	405
718	408
719	406
720	405
721	397
722	400
723	413
724	412
725	406
726	408
727	408
728	406
729	408
730	397
731	396
732	398
733	409
734	400
735	401
736	402
737	400
738	399
739	406
740	402
741	402
742	413
743	397
744	399
745	401
746	399
747	394
748	406
749	401
750	400
751	404
752	404
753	397
754	408
755	404
756	401
757	402
758	399
759	405
760	403
761	407
762	396
763	401
764	410
765	402
766	404
767	412
768	410
769	404
770	402
771	407
772	406
773	423
774	407
775	406
776	401
777	406
778	407
779	407
780	397
781	412
782	407
783	407
784	409
785	398
786	405
787	416
788	412
789	411
790	404
791	405
792	405
793	402
794	406
795	399
796	403
797	397
798	402
799	394
800	399
801	405
802	406
803	410
804	397
805	407
806	401
807	406
808	416
809	392
810	395
811	394
812	398
813	407
814	391
815	392
816	402
817	397
818	394
819	401
820	390
821	390
822	394
823	430
824	392
825	386
826	436
827	400
828	381
829	386
830	387
831	386
832	392
833	399
834	394
835	386
836	385
837	384
838	375
839	379
840	386
841	393
842	381
843	383
844	381
845	375
846	386
847	382
848	376
849	385
850	378
851	374
852	374
853	378
854	372
855	379
856	377
857	365
858	370
859	372
860	381
861	371
862	371
863	370
864	364
865	369
866	369
867	368
868	370
869	369
870	362
871	363
872	365
873	361
874	364
875	366
876	365
877	371
878	359
879	363
880	366
881	363
882	372
883	363
884	357
885	365
886	361
887	367
888	372
889	367
890	367
891	354
892	354
893	359
894	358
895	440
896	363
897	355
898	356
899	365
900	347
901	358
902	366
903	354
904	355
905	358
906	359
907	354
908	349
909	350
910	354
911	351
912	360
913	351
914	346
915	353
916	354
917	363
918	362
919	345
920	352
921	355
922	354
923	349
924	346
925	352
926	351
927	345
928	343
929	351
930	353
931	344
932	353
933	352
934	350
935	345
936	351
937	350
938	351
939	345
940	340
941	345
942	355
943	341
944	346
945	351
946	341
947	347
948	351
949	343
950	347
951	342
952	341
953	352
954	343
955	355
956	342
957	349
958	346
959	348
960	345
961	345
962	351
963	342
964	332
965	343
966	334
967	337
968	344
969	350
970	338
971	342
972	333
973	346
974	347
975	342
976	339
977	341
978	345
979	336
980	352
981	343
982	350
983	329
984	343
985	337
986	337
987	342
988	334
989	340
990	340
991	338
992	344
993	335
994	338
995	336
996	338
997	336
998	336
999	336
1000	341
1001	340
1002	339
1003	332
1004	336
1005	346
1006	339
1007	343
1008	349
1009	342
1010	338
1011	330
1012	335
1013	338
1014	335
1015	338
1016	334
1017	335
1018	341
1019	332
1020	340
1021	343
1022	350
1023	335
