Time - Plot 0	Amplitude - Plot 0
0	550
1	625
2	510
3	580
4	535
5	559
6	549
7	536
8	586
9	570
10	557
11	576
12	547
13	580
14	610
15	598
16	575
17	589
18	600
19	605
20	586
21	582
22	718
23	595
24	632
25	615
26	643
27	662
28	766
29	611
30	638
31	689
32	662
33	642
34	672
35	731
36	763
37	637
38	815
39	651
40	656
41	727
42	786
43	796
44	785
45	891
46	692
47	701
48	777
49	733
50	694
51	712
52	718
53	694
54	726
55	689
56	732
57	719
58	799
59	696
60	711
61	732
62	730
63	753
64	878
65	778
66	737
67	736
68	740
69	828
70	725
71	728
72	752
73	711
74	737
75	738
76	753
77	730
78	756
79	747
80	812
81	752
82	739
83	740
84	725
85	715
86	746
87	710
88	747
89	729
90	798
91	746
92	717
93	757
94	724
95	778
96	741
97	771
98	738
99	722
100	767
101	731
102	738
103	777
104	741
105	772
106	723
107	742
108	734
109	832
110	755
111	721
112	824
113	777
114	833
115	714
116	739
117	725
118	729
119	710
120	722
121	711
122	735
123	719
124	712
125	696
126	731
127	731
128	806
129	721
130	726
131	746
132	895
133	729
134	712
135	707
136	738
137	814
138	739
139	696
140	734
141	701
142	721
143	711
144	723
145	794
146	684
147	825
148	681
149	737
150	739
151	691
152	703
153	708
154	712
155	719
156	689
157	728
158	729
159	746
160	694
161	711
162	830
163	672
164	692
165	755
166	727
167	771
168	764
169	745
170	799
171	695
172	758
173	706
174	678
175	693
176	699
177	722
178	728
179	787
180	845
181	783
182	685
183	718
184	695
185	700
186	727
187	728
188	675
189	762
190	773
191	749
192	740
193	719
194	703
195	712
196	746
197	958
198	799
199	702
200	739
201	693
202	720
203	712
204	850
205	685
206	651
207	802
208	817
209	698
210	708
211	694
212	689
213	681
214	725
215	719
216	682
217	736
218	720
219	719
220	696
221	717
222	849
223	823
224	724
225	677
226	727
227	714
228	683
229	739
230	701
231	698
232	723
233	746
234	782
235	684
236	756
237	698
238	732
239	798
240	743
241	726
242	732
243	765
244	748
245	749
246	806
247	820
248	838
249	855
250	862
251	867
252	875
253	897
254	900
255	926
256	882
257	917
258	920
259	907
260	984
261	1000
262	921
263	900
264	921
265	939
266	893
267	945
268	916
269	952
270	893
271	921
272	933
273	907
274	897
275	903
276	942
277	914
278	1015
279	1085
280	924
281	923
282	895
283	930
284	864
285	869
286	893
287	872
288	858
289	838
290	837
291	867
292	940
293	835
294	751
295	768
296	821
297	797
298	807
299	760
300	726
301	751
302	734
303	1088
304	792
305	1011
306	726
307	735
308	741
309	833
310	725
311	817
312	719
313	726
314	791
315	710
316	744
317	723
318	715
319	736
320	735
321	740
322	730
323	764
324	837
325	726
326	749
327	721
328	715
329	732
330	815
331	791
332	719
333	711
334	722
335	1057
336	758
337	878
338	743
339	840
340	699
341	791
342	739
343	730
344	718
345	722
346	774
347	770
348	730
349	725
350	740
351	765
352	750
353	732
354	759
355	744
356	726
357	725
358	732
359	735
360	737
361	756
362	757
363	722
364	716
365	776
366	731
367	739
368	743
369	738
370	741
371	827
