Time - Plot 0	Amplitude - Plot 0
0	530
1	608
2	499
3	555
4	537
5	541
6	541
7	538
8	580
9	556
10	544
11	569
12	527
13	559
14	595
15	576
16	543
17	554
18	555
19	565
20	549
21	529
22	646
23	561
24	573
25	560
26	592
27	602
28	687
29	550
30	559
31	625
32	567
33	560
34	598
35	636
36	679
37	542
38	711
39	554
40	562
41	635
42	674
43	680
44	674
45	815
46	586
47	622
48	664
49	635
50	595
51	625
52	612
53	585
54	624
55	598
56	633
57	615
58	711
59	599
60	603
61	645
62	627
63	655
64	772
65	670
66	624
67	626
68	647
69	725
70	614
71	612
72	635
73	617
74	634
75	630
76	664
77	631
78	657
79	640
80	729
81	643
82	628
83	627
84	636
85	604
86	656
87	603
88	648
89	616
90	713
91	644
92	604
93	650
94	620
95	660
96	635
97	677
98	634
99	630
100	667
101	638
102	641
103	681
104	655
105	655
106	623
107	645
108	641
109	735
110	648
111	630
112	735
113	695
114	738
115	611
116	640
117	634
118	631
119	614
120	632
121	607
122	653
123	625
124	615
125	601
126	634
127	638
128	710
129	611
130	631
131	647
132	785
133	633
134	631
135	611
136	660
137	728
138	651
139	601
140	633
141	609
142	618
143	615
144	634
145	695
146	579
147	720
148	600
149	645
150	654
151	596
152	623
153	615
154	617
155	622
156	599
157	628
158	640
159	665
160	602
161	630
162	730
163	600
164	609
165	661
166	632
167	683
168	663
169	648
170	715
171	604
172	662
173	614
174	600
175	600
176	612
177	623
178	647
179	689
180	751
181	685
182	582
183	616
184	592
185	610
186	633
187	631
188	591
189	676
190	676
191	653
192	646
193	633
194	612
195	612
196	650
197	850
198	702
199	605
200	643
201	606
202	625
203	618
204	762
205	600
206	567
207	715
208	741
209	605
210	616
211	617
212	603
213	599
214	646
215	610
216	584
217	653
218	630
219	619
220	615
221	625
222	762
223	754
224	623
225	579
226	628
227	614
228	596
229	654
230	609
231	601
232	643
233	666
234	687
235	593
236	653
237	610
238	638
239	699
240	644
241	613
242	631
243	667
244	634
245	661
246	714
247	742
248	746
249	745
250	771
251	754
252	784
253	793
254	760
255	828
256	768
257	805
258	827
259	807
260	874
261	887
262	834
263	810
264	823
265	839
266	793
267	847
268	808
269	865
270	782
271	820
272	835
273	811
