Time - Plot 0	Amplitude - Plot 0
421	786
422	741
423	724
424	870
425	730
426	732
427	743
428	727
429	728
430	727
431	767
432	724
433	745
434	756
435	758
436	727
437	764
438	740
439	730
440	728
441	734
442	736
443	776
444	858
445	791
446	756
447	721
448	1020
449	755
450	713
451	763
452	744
453	786
454	728
455	770
456	813
457	747
458	693
459	766
460	812
461	745
462	867
463	776
464	824
465	748
466	731
467	727
468	772
469	744
470	743
471	770
472	740
473	904
474	784
475	778
476	744
477	805
478	757
479	886
480	765
481	779
482	799
483	791
484	765
485	763
486	785
487	794
488	766
489	781
490	765
491	774
492	780
493	792
494	856
495	850
496	768
497	773
498	872
499	797
500	834
501	861
502	777
503	791
504	929
505	824
506	801
507	813
508	879
509	819
510	870
511	777
512	793
513	795
514	846
515	811
516	870
517	781
518	815
519	836
520	837
521	841
522	790
523	818
524	883
525	788
526	839
527	832
528	801
529	797
530	790
531	846
532	824
533	818
534	855
535	922
536	812
537	810
538	807
539	813
540	785
541	868
542	1038
543	780
544	832
545	775
546	805
547	790
548	913
549	791
550	795
551	805
552	775
553	761
554	779
555	835
556	759
557	778
558	828
559	774
560	779
561	828
562	793
563	775
564	869
565	738
566	740
567	740
568	746
569	781
570	792
571	726
572	966
573	750
574	786
575	749
576	737
577	774
578	762
579	850
580	785
581	736
582	770
583	761
584	735
585	735
586	745
587	741
588	777
589	712
590	751
591	736
592	768
593	774
594	761
595	778
596	768
597	757
598	871
599	765
600	761
601	803
602	766
603	842
604	833
605	774
606	841
607	787
608	892
609	920
610	759
611	764
612	772
613	769
614	825
615	769
616	798
617	780
618	744
619	746
620	769
621	783
622	785
623	782
624	761
625	794
626	848
627	771
628	786
629	788
630	755
631	762
632	820
633	789
634	724
635	812
636	741
637	729
638	772
639	720
640	759
641	789
642	743
643	792
644	772
645	804
646	740
647	768
648	763
649	738
650	755
651	1214
652	738
653	730
654	755
655	744
656	761
657	732
658	756
659	738
660	720
661	755
662	758
663	751
664	777
665	777
666	775
667	755
668	723
669	769
670	773
671	754
672	757
673	810
674	799
675	810
676	834
677	868
678	936
679	875
680	875
681	905
682	927
683	918
684	890
685	919
686	916
687	907
688	880
689	986
690	885
691	889
692	921
693	923
694	934
695	908
696	935
697	875
698	1119
699	915
700	911
701	917
702	980
703	899
704	876
705	939
706	933
707	879
708	902
709	894
710	908
711	987
712	921
713	903
714	877
715	928
716	959
717	890
718	875
719	850
720	856
721	856
722	863
723	875
724	820
725	789
726	802
727	831
728	782
729	805
730	762
731	750
732	768
733	784
734	757
735	762
736	755
737	775
738	797
739	796
740	765
741	761
742	861
743	753
744	729
745	719
746	732
747	754
748	791
749	782
750	751
751	816
752	734
753	718
754	754
755	717
756	725
757	779
758	806
759	759
760	736
761	744
762	728
763	743
764	755
765	729
766	746
767	819
768	753
769	754
770	721
771	771
772	777
773	926
774	727
775	796
776	706
777	782
778	747
779	735
780	758
781	784
782	744
783	752
784	748
785	755
786	762
787	876
788	829
789	788
790	735
791	772
792	769
793	742
794	776
795	738
796	757
797	722
798	763
799	760
800	746
801	762
802	767
803	823
804	739
805	746
806	741
807	736
808	927
809	749
810	751
811	710
812	743
813	787
814	750
815	711
816	837
817	729
818	761
819	766
820	788
821	798
822	788
823	1154
824	768
825	727
826	1264
827	848
828	762
829	725
830	751
831	735
832	773
833	845
834	818
835	758
836	751
837	724
838	743
839	783
840	797
841	880
842	763
843	731
844	759
845	770
846	766
847	759
848	755
849	740
850	769
851	739
852	764
853	772
854	731
855	800
856	791
857	746
858	757
859	755
860	838
861	793
862	772
863	705
864	789
865	760
866	768
867	746
868	755
869	750
870	743
871	763
872	750
873	705
874	774
875	762
876	737
877	857
878	766
879	790
880	780
881	736
882	842
883	769
884	755
885	744
886	781
887	759
888	879
889	779
890	763
891	733
892	720
893	786
894	745
895	1604
896	808
897	750
898	753
899	874
900	743
901	741
902	886
903	729
904	774
905	772
906	854
907	752
908	732
909	764
910	774
911	735
912	805
913	729
914	764
915	780
916	750
917	813
918	805
919	740
920	746
921	746
922	787
923	784
924	765
925	758
926	787
927	761
928	759
929	742
930	754
931	752
932	790
933	761
934	745
935	723
936	741
937	761
938	778
939	741
940	735
941	750
942	853
943	735
944	751
945	770
946	726
947	753
948	858
949	723
950	809
951	757
952	759
953	829
954	763
955	845
956	741
957	860
958	736
959	802
960	745
961	758
962	846
963	741
964	734
965	749
966	742
967	766
968	790
969	831
970	766
971	750
972	735
973	792
974	757
975	801
976	754
977	759
978	813
979	769
980	889
981	742
982	873
983	748
984	773
985	766
986	766
987	808
988	752
989	772
990	773
991	801
992	800
993	740
994	801
995	785
996	782
997	777
998	759
999	789
1000	799
1001	781
1002	782
1003	788
1004	798
1005	793
1006	776
1007	840
1008	851
1009	770
1010	799
1011	783
1012	805
1013	775
1014	783
1015	810
1016	776
1017	785
1018	795
1019	783
1020	809
1021	786
1022	910
1023	799
