Time - Plot 0	Amplitude - Plot 0
0	1041
1	1146
2	1014
3	1086
4	1037
5	1051
6	1043
7	1028
8	1092
9	1077
10	1062
11	1091
12	1042
13	1079
14	1114
15	1088
16	1063
17	1065
18	1074
19	1075
20	1072
21	1038
22	1175
23	1073
24	1118
25	1089
26	1116
27	1131
28	1206
29	1088
30	1111
31	1163
32	1127
33	1111
34	1149
35	1191
36	1230
37	1096
38	1260
39	1120
40	1114
41	1196
42	1235
43	1221
44	1214
45	1344
46	1134
47	1159
48	1229
49	1180
50	1149
51	1159
52	1173
53	1147
54	1176
55	1152
56	1177
57	1146
58	1235
59	1132
60	1179
61	1173
62	1169
63	1194
64	1315
65	1195
66	1193
67	1162
68	1185
69	1281
70	1169
71	1157
72	1193
73	1177
74	1181
75	1166
76	1194
77	1175
78	1189
79	1169
80	1252
81	1198
82	1159
83	1178
84	1145
85	1140
86	1197
87	1149
88	1171
89	1154
90	1242
91	1153
92	1147
93	1190
94	1163
95	1223
96	1154
97	1221
98	1149
99	1139
100	1179
101	1118
102	1130
103	1168
104	1114
105	1107
106	1065
107	1077
108	1055
109	1154
110	1050
111	1016
112	1103
113	1055
114	1083
115	966
116	993
117	999
118	978
119	937
120	961
121	940
122	970
123	916
124	931
125	887
126	929
127	930
128	991
129	886
130	899
131	894
132	1027
133	861
134	848
135	838
136	881
137	930
138	866
139	811
140	850
141	807
142	803
143	816
144	817
145	879
146	757
147	906
148	885
149	827
150	840
151	774
152	796
153	787
154	784
155	792
156	757
157	798
158	808
159	806
160	754
161	777
162	872
163	716
164	731
165	780
166	737
167	795
168	776
169	759
170	819
171	704
172	781
173	715
174	699
175	711
176	720
177	737
178	750
179	801
180	845
181	786
182	697
183	724
184	693
185	728
186	735
187	746
188	677
189	787
190	776
191	761
192	747
193	743
194	711
195	723
196	768
197	959
198	820
199	714
200	759
201	698
202	718
203	713
204	871
205	718
206	664
207	828
208	844
209	693
210	723
211	706
212	705
213	705
214	749
215	708
216	689
217	763
218	731
219	730
220	698
221	743
222	860
223	845
224	712
225	679
226	725
227	728
228	711
229	756
230	727
231	713
232	729
233	775
234	790
235	697
236	759
237	706
238	758
239	815
240	746
241	736
242	738
243	785
244	744
245	777
246	833
247	857
248	871
249	883
250	892
251	905
252	940
253	933
254	919
255	977
256	932
257	949
258	989
259	949
260	1028
261	1043
262	972
263	953
264	964
265	976
266	938
267	1003
268	952
269	1006
270	943
271	978
272	995
273	950
274	951
275	954
276	981
277	952
278	1068
279	1134
280	951
281	961
282	935
283	970
284	918
285	904
286	915
287	914
288	892
289	863
290	872
291	894
292	969
293	859
294	785
295	772
296	833
297	823
298	830
299	777
300	754
301	792
302	757
303	1104
304	799
305	1028
306	740
307	753
308	762
309	850
310	744
311	822
312	736
313	743
314	819
315	724
316	760
317	740
318	746
319	755
320	760
321	772
322	737
323	793
324	845
325	744
326	766
327	735
328	735
329	747
330	831
331	818
332	745
333	730
334	734
335	1077
336	779
337	899
338	747
339	860
340	724
341	819
342	753
343	743
344	734
345	730
346	783
347	772
348	752
349	755
350	761
351	772
352	774
353	754
354	757
355	746
356	740
357	752
358	737
359	742
360	739
361	762
362	754
363	741
364	720
365	784
366	742
367	745
368	756
369	745
370	760
371	837
372	733
373	747
374	832
375	796
376	827
377	796
378	747
379	805
380	763
381	769
382	747
383	758
384	764
385	762
386	775
387	881
388	744
389	776
390	775
391	794
392	848
393	758
394	816
395	772
396	768
397	825
398	793
399	759
400	756
401	769
402	860
403	776
404	781
405	808
406	784
407	773
408	720
409	761
410	747
411	762
412	776
413	759
414	849
415	749
416	764
417	956
418	1347
419	868
420	776
421	828
422	781
423	775
424	897
425	760
426	787
427	772
428	763
429	767
430	790
431	805
432	763
433	791
434	793
435	807
436	756
437	797
438	779
439	757
440	785
441	765
442	791
443	834
444	902
445	833
446	799
447	779
448	1064
449	796
450	764
451	824
452	777
453	836
454	771
455	816
456	869
457	799
458	760
459	807
460	860
461	791
462	915
463	840
464	865
465	792
466	795
467	787
468	812
469	803
470	801
471	823
472	815
473	960
474	847
475	847
476	821
477	868
478	827
479	978
480	847
481	858
482	862
483	877
484	846
485	847
486	884
487	875
488	866
489	862
490	867
491	910
492	888
493	885
494	971
495	942
496	839
497	885
498	978
499	919
500	960
501	977
502	908
503	898
504	1048
505	966
506	927
507	942
508	1024
509	978
510	992
511	919
512	941
513	935
514	988
515	980
516	1033
517	926
518	973
519	983
520	998
521	1007
522	953
523	991
524	1063
525	962
526	985
527	976
528	957
529	964
530	942
531	1003
532	989
533	974
534	1029
535	1094
536	978
537	966
