Time - Plot 0	Amplitude - Plot 0
430	1091
431	1150
432	1052
433	1149
434	1138
435	1161
436	1067
437	1164
438	1122
439	1083
440	1114
441	1093
442	1129
443	1228
444	1418
445	1208
446	1156
447	1094
448	1861
449	1137
450	1060
451	1183
452	1143
453	1271
454	1108
455	1209
456	1308
457	1155
458	1066
459	1179
460	1254
461	1137
462	1386
463	1229
464	1304
465	1135
466	1108
467	1108
468	1194
469	1160
470	1166
471	1193
472	1157
473	1525
474	1245
475	1233
476	1152
477	1287
478	1263
479	1495
480	1197
481	1217
482	1251
483	1256
484	1210
485	1184
486	1261
487	1231
488	1215
489	1208
490	1181
491	1193
492	1236
493	1225
494	1366
495	1392
496	1155
497	1195
498	1437
499	1260
500	1328
501	1382
502	1213
503	1250
504	1534
505	1331
506	1242
507	1252
508	1445
509	1288
510	1371
511	1209
512	1219
513	1239
514	1344
515	1281
516	1415
517	1210
518	1269
519	1273
520	1350
521	1336
522	1223
523	1285
524	1428
525	1194
526	1285
527	1293
528	1224
529	1224
530	1193
531	1332
532	1259
533	1269
534	1322
535	1519
536	1253
537	1255
538	1245
539	1237
540	1197
541	1359
542	1745
543	1180
544	1299
545	1203
546	1251
547	1202
548	1566
549	1239
550	1223
551	1281
552	1198
553	1194
554	1214
555	1282
556	1179
557	1225
558	1281
559	1243
560	1230
561	1340
562	1254
563	1213
564	1441
565	1165
566	1158
567	1165
568	1195
569	1242
570	1263
571	1163
572	1594
573	1184
574	1245
575	1196
576	1176
577	1241
578	1204
579	1407
580	1284
581	1147
582	1242
583	1217
584	1158
585	1200
586	1125
587	1140
588	1223
589	1099
590	1167
591	1122
592	1194
593	1209
594	1211
595	1209
596	1173
597	1164
598	1432
599	1160
600	1181
601	1237
602	1161
603	1304
604	1291
605	1168
606	1304
607	1179
608	1446
609	1441
610	1158
611	1144
612	1193
613	1164
614	1258
615	1135
616	1218
617	1175
618	1124
619	1114
620	1153
621	1185
622	1200
623	1180
624	1155
625	1228
626	1361
627	1197
628	1209
629	1214
630	1171
631	1126
632	1280
633	1244
634	1109
635	1295
636	1124
637	1128
638	1210
639	1101
640	1191
641	1235
642	1134
643	1246
644	1232
645	1280
646	1153
647	1214
648	1214
649	1180
650	1320
651	2039
652	1182
653	1156
654	1197
655	1185
656	1218
657	1130
658	1216
659	1154
660	1125
661	1228
662	1193
663	1212
664	1215
665	1274
666	1246
667	1190
668	1170
669	1206
670	1254
671	1230
672	1231
673	1355
674	1268
675	1347
676	1387
677	1434
678	1561
679	1443
680	1459
681	1487
682	1564
683	1595
684	1549
685	1536
686	1540
687	1525
688	1470
689	1683
690	1476
691	1500
692	1548
693	1561
694	1544
695	1536
696	1569
697	1462
698	1978
699	1545
700	1547
701	1600
702	1698
703	1514
704	1471
705	1575
706	1582
707	1473
708	1518
709	1506
710	1537
711	1715
712	1627
713	1498
714	1452
715	1570
716	1672
717	1747
718	1467
719	1426
720	1429
721	1447
722	1452
723	1488
724	1385
725	1286
726	1370
727	1389
728	1318
729	1371
730	1269
731	1227
732	1285
733	1302
734	1239
735	1253
736	1226
737	1261
738	1298
739	1328
740	1286
741	1257
742	1503
743	1254
744	1211
745	1189
746	1181
747	1237
748	1294
749	1304
750	1240
751	1382
752	1204
753	1188
754	1259
755	1151
756	1200
757	1295
758	1360
759	1215
760	1227
761	1247
762	1195
763	1232
764	1221
765	1195
766	1219
767	1419
768	1220
769	1251
770	1169
771	1265
772	1262
773	1647
774	1178
775	1348
776	1155
777	1316
778	1248
779	1212
780	1252
781	1304
782	1240
783	1222
784	1213
785	1233
786	1254
787	1415
788	1404
789	1316
790	1228
791	1273
792	1237
793	1179
794	1283
795	1228
796	1250
797	1207
798	1248
799	1236
800	1200
801	1245
802	1259
803	1381
804	1183
805	1229
806	1199
807	1233
808	1575
809	1211
810	1233
811	1160
812	1172
813	1316
814	1232
815	1137
816	1454
817	1200
818	1239
819	1202
820	1288
821	1323
822	1274
823	2023
824	1308
825	1268
826	2231
827	1344
828	1198
829	1158
830	1199
831	1150
832	1277
833	1414
834	1317
835	1204
836	1193
837	1153
838	1140
839	1264
840	1366
841	1551
842	1183
843	1153
844	1176
845	1231
846	1195
847	1200
848	1202
849	1149
850	1201
851	1167
852	1191
853	1195
854	1129
855	1242
856	1248
857	1174
858	1173
859	1182
860	1364
861	1235
862	1190
863	1101
864	1237
865	1212
866	1177
867	1134
868	1149
869	1138
870	1166
871	1173
872	1144
873	1053
874	1205
875	1183
876	1134
877	1401
878	1175
879	1255
880	1211
881	1129
882	1389
883	1178
884	1163
885	1138
886	1227
887	1148
888	1431
889	1231
890	1157
891	1126
892	1115
893	1231
894	1144
895	2953
896	1251
897	1133
898	1140
899	1422
900	1124
901	1137
902	1436
903	1109
904	1206
905	1186
906	1383
907	1153
908	1108
909	1174
910	1176
911	1105
912	1278
913	1119
914	1186
915	1223
916	1133
917	1276
918	1324
919	1156
920	1135
921	1156
922	1238
923	1246
924	1190
925	1162
926	1230
927	1150
928	1152
929	1145
930	1190
931	1159
932	1229
933	1183
934	1131
935	1108
936	1133
937	1185
938	1221
939	1163
940	1144
941	1157
942	1378
943	1113
944	1135
945	1187
946	1118
947	1161
948	1359
949	1097
950	1280
951	1149
952	1178
953	1378
954	1199
955	1414
956	1138
957	1398
958	1149
959	1301
960	1183
961	1204
962	1400
963	1147
964	1134
965	1167
966	1164
967	1205
968	1248
969	1360
970	1199
971	1187
972	1148
973	1225
974	1191
975	1309
976	1179
977	1200
978	1306
979	1214
980	1455
981	1175
982	1451
983	1196
984	1257
985	1228
986	1280
987	1312
988	1227
989	1281
990	1242
991	1281
992	1300
993	1199
994	1306
995	1282
996	1275
997	1274
998	1222
999	1282
1000	1315
1001	1299
1002	1296
1003	1326
1004	1340
1005	1330
1006	1298
1007	1460
1008	1472
1009	1260
1010	1398
1011	1340
1012	1375
1013	1328
1014	1336
1015	1406
1016	1341
1017	1395
1018	1414
1019	1394
1020	1435
1021	1466
1022	1699
1023	1536
