Time - Plot 0	Amplitude - Plot 0
0	393
1	431
2	376
3	412
4	387
5	393
6	398
7	392
8	415
9	407
10	399
11	420
12	393
13	407
14	423
15	430
16	422
17	431
18	417
19	426
20	417
21	415
22	485
23	433
24	440
25	438
26	449
27	466
28	507
29	439
30	443
31	485
32	453
33	456
34	479
35	502
36	522
37	451
38	545
39	465
40	461
41	502
42	533
43	526
44	525
45	579
46	481
47	493
48	519
49	505
50	493
51	495
52	501
53	482
54	504
55	504
56	513
57	519
58	555
59	489
60	503
61	523
62	514
63	526
64	595
65	541
66	525
67	519
68	527
69	571
70	510
71	514
72	525
73	529
74	528
75	517
76	532
77	526
78	543
79	527
80	560
81	522
82	528
83	533
84	517
85	508
86	526
87	511
88	541
89	520
90	558
91	532
92	516
93	531
94	515
95	543
96	533
97	541
98	535
99	522
100	547
101	535
102	533
103	547
104	528
105	537
106	524
107	526
108	522
109	577
110	533
111	523
112	576
113	560
114	578
115	516
116	532
117	530
118	530
119	517
120	526
121	516
122	545
123	524
124	510
125	512
126	527
127	529
128	574
129	521
130	525
131	536
132	608
133	510
134	515
135	508
136	537
137	561
138	527
139	503
140	521
141	506
142	513
143	515
144	518
145	564
146	499
147	574
148	501
149	529
150	530
151	502
152	517
153	508
154	523
155	524
156	500
157	523
158	528
159	536
160	505
161	513
162	573
163	499
164	511
165	540
166	525
167	544
168	543
169	529
170	566
171	507
172	532
173	522
174	505
175	511
176	506
177	524
178	523
179	553
180	583
181	550
182	497
183	510
184	513
185	514
186	523
187	519
188	497
189	537
190	544
191	527
192	537
193	519
194	499
195	512
196	528
197	623
198	559
199	514
200	516
201	505
202	520
203	512
204	584
205	505
206	489
207	562
208	573
209	515
210	514
211	508
212	504
213	500
214	520
215	506
216	494
217	534
218	518
219	520
220	500
221	521
222	586
223	581
224	520
225	495
226	518
227	516
228	501
229	522
230	523
231	496
232	520
233	540
234	557
235	494
236	539
237	502
238	532
239	559
240	527
241	523
242	524
243	546
244	529
245	538
246	568
247	597
248	600
249	607
250	613
251	618
252	634
253	645
254	631
255	669
256	654
257	649
258	664
259	655
260	694
261	701
262	679
263	657
264	658
265	674
266	653
267	672
268	672
269	687
270	660
271	663
272	678
273	653
274	667
275	651
276	675
277	658
278	714
279	749
280	656
281	662
282	644
283	673
284	637
285	623
286	639
287	639
288	614
289	606
290	601
291	625
292	653
293	592
294	551
295	549
296	587
297	574
298	574
299	549
300	533
301	547
302	529
303	718
304	562
305	674
306	523
307	539
308	533
309	590
310	535
311	575
312	531
313	525
314	571
315	514
316	539
317	530
318	524
319	539
320	549
321	542
322	538
323	563
324	589
325	534
326	543
327	523
328	534
329	542
330	579
331	563
332	532
333	523
334	535
335	699
336	545
337	605
338	534
339	592
340	525
341	573
342	531
343	534
344	525
345	529
346	550
347	545
348	535
349	529
350	528
351	539
352	546
353	531
354	543
355	542
356	535
357	539
358	529
359	535
360	534
361	549
362	540
363	526
364	521
365	547
366	522
367	527
368	543
369	522
370	528
371	582
372	540
373	521
374	580
375	559
376	581
377	555
378	527
379	562
380	534
381	530
382	529
383	543
384	537
385	533
386	562
387	598
388	535
389	549
390	550
391	561
392	584
393	544
394	576
395	556
396	546
397	562
398	556
399	540
400	534
401	545
402	586
403	559
404	542
405	562
406	554
407	547
408	539
409	541
410	542
411	545
412	544
413	548
414	582
415	532
416	540
417	575
418	549
419	573
420	553
421	578
422	545
423	539
424	616
425	534
426	539
427	553
428	548
429	543
430	543
431	559
432	538
433	557
434	551
435	563
436	544
437	549
438	549
439	541
440	547
441	549
442	555
443	573
444	615
445	575
446	555
447	548
448	690
449	545
450	549
451	563
452	548
453	579
454	547
455	562
456	598
457	557
458	523
459	555
460	580
461	544
462	615
463	575
464	583
465	556
466	546
467	548
468	567
469	553
470	564
471	578
472	561
473	631
474	568
475	575
476	560
477	585
478	560
479	635
480	569
481	576
482	581
483	588
484	579
485	571
486	587
487	583
488	578
489	580
490	567
491	570
492	581
493	580
494	630
495	631
496	560
497	584
498	625
499	588
500	608
501	637
502	591
503	590
504	660
505	614
506	586
507	587
508	634
509	614
510	617
511	588
512	595
513	582
514	626
515	608
516	631
517	589
518	601
519	600
520	620
521	633
522	597
523	609
524	662
525	593
526	615
527	615
528	600
529	598
530	602
531	625
532	616
533	622
534	630
535	664
536	615
537	616
538	607
539	611
540	609
541	647
542	746
543	609
544	635
545	621
546	633
547	619
548	701
549	633
550	631
551	648
552	624
553	627
554	630
555	649
556	642
557	639
558	664
559	642
560	653
561	673
562	655
563	650
564	706
565	652
566	653
567	659
568	660
569	676
570	686
571	658
572	774
573	675
574	704
575	692
576	689
577	697
578	694
579	735
580	731
581	699
582	725
583	717
584	711
585	712
586	710
587	716
588	726
589	706
590	731
591	723
592	742
593	739
594	753
595	745
596	755
597	754
598	808
599	747
600	759
601	770
602	745
603	785
604	778
605	754
606	796
607	766
608	823
609	846
610	755
611	749
612	755
613	763
614	769
615	745
616	756
617	752
618	730
619	736
620	731
621	748
622	729
623	728
624	722
625	740
626	757
627	716
