Time - Plot 0	Amplitude - Plot 0
382	417
383	414
384	415
385	415
386	430
387	454
388	418
389	421
390	426
391	432
392	438
393	420
394	440
395	429
396	420
397	437
398	434
399	420
400	422
401	426
402	454
403	426
404	425
405	442
406	431
407	431
408	411
409	425
410	421
411	414
412	429
413	428
414	456
415	423
416	426
417	462
418	430
419	457
420	431
421	455
422	436
423	432
424	478
425	428
426	435
427	437
428	434
429	436
430	433
431	452
432	434
433	448
434	453
435	452
436	440
437	453
438	452
439	441
440	451
441	449
442	452
443	467
444	499
445	477
446	467
447	460
448	559
449	459
450	449
451	478
452	457
453	489
454	461
455	480
456	495
457	466
458	453
459	467
460	483
461	469
462	513
463	481
464	491
465	463
466	470
467	466
468	464
469	474
470	475
471	482
472	478
473	517
474	475
475	483
476	462
477	496
478	476
479	517
480	472
481	478
482	477
483	484
484	472
485	474
486	480
487	475
488	468
489	473
490	468
491	460
492	468
493	469
494	491
495	502
496	456
497	455
498	486
499	465
500	483
501	478
502	450
503	461
504	503
505	478
506	462
507	457
508	486
509	451
510	483
511	443
512	455
513	448
514	469
515	456
516	466
517	449
518	458
519	452
520	461
521	463
522	440
523	439
524	478
525	432
526	450
527	450
528	436
529	434
530	430
531	445
532	444
533	445
534	460
535	487
536	432
537	438
538	435
539	433
540	420
541	450
542	519
543	428
544	444
545	424
546	427
547	428
548	475
549	436
550	432
551	433
552	422
553	425
554	424
555	437
556	427
557	426
558	430
559	427
560	432
561	442
562	437
563	425
564	448
565	411
566	414
567	415
568	420
569	418
570	434
571	414
572	487
573	418
574	437
575	421
576	416
577	428
578	429
579	450
580	435
581	414
582	428
583	421
584	415
585	417
586	414
587	412
588	424
589	397
590	412
591	408
592	416
593	426
594	424
595	424
596	415
597	413
598	453
599	416
600	416
601	427
602	415
603	436
604	433
605	412
606	440
607	418
608	454
609	466
610	412
611	411
612	416
613	414
614	430
615	416
616	419
617	417
618	404
619	405
620	408
621	423
622	416
623	415
624	415
625	425
626	440
627	410
628	417
629	421
630	410
631	410
632	438
633	415
634	403
635	438
636	410
637	405
638	423
639	396
640	415
641	425
642	403
643	433
644	423
645	437
646	407
647	413
648	422
649	413
650	421
651	563
652	415
653	408
654	419
655	416
656	421
657	407
658	416
659	412
660	408
661	431
662	423
663	417
664	418
665	427
666	423
667	425
668	413
669	424
670	427
671	425
672	419
673	439
674	428
675	454
676	453
677	473
678	492
679	482
680	476
681	488
682	500
683	498
684	490
685	496
686	496
687	488
688	484
689	516
690	488
691	472
692	492
693	500
694	502
695	486
696	496
697	484
698	558
699	491
700	486
701	507
702	515
703	494
704	477
705	510
706	501
707	487
708	494
709	491
710	498
711	519
712	496
713	486
714	468
715	493
716	505
717	480
718	470
719	474
720	471
721	459
722	474
723	477
724	434
725	432
726	445
727	445
728	435
729	443
730	423
731	421
732	429
733	439
734	428
735	419
736	424
737	433
738	431
739	440
740	431
741	428
742	456
743	419
744	415
745	413
746	407
747	416
748	424
749	431
750	419
751	444
752	407
753	414
754	428
755	408
756	416
757	427
758	437
759	418
760	413
761	422
762	413
763	413
764	415
765	406
766	415
767	453
768	416
769	422
770	409
771	427
772	419
773	479
774	407
775	434
776	409
777	435
778	421
779	423
780	417
781	427
782	416
783	425
784	409
785	414
786	419
787	451
788	450
789	427
790	413
791	427
792	427
793	407
794	418
795	412
796	423
797	415
798	427
799	418
800	415
801	422
802	430
803	443
804	418
805	413
806	417
807	425
808	469
809	418
810	422
811	407
812	415
813	431
814	427
815	412
816	450
817	420
818	428
819	424
820	435
821	437
822	437
823	559
824	429
825	422
826	588
827	456
828	419
829	412
830	421
831	416
832	432
833	450
834	443
835	418
836	422
837	415
838	422
839	426
840	430
841	462
842	427
843	422
844	416
845	432
846	432
847	419
848	432
849	416
850	428
851	420
852	419
853	421
854	424
855	434
856	435
857	423
858	425
859	426
860	450
861	431
862	429
863	416
864	426
865	432
866	422
867	415
868	420
869	413
870	429
871	429
872	423
873	400
874	422
875	421
876	417
877	457
878	427
879	432
880	431
881	415
882	448
883	423
884	423
885	420
886	439
887	420
888	466
889	436
890	419
891	418
892	417
893	438
894	419
895	710
896	440
897	422
898	431
899	467
900	419
901	421
902	467
903	421
904	436
905	431
906	461
907	421
908	415
909	432
910	430
911	424
912	433
913	417
914	430
915	426
916	423
917	434
918	447
919	421
920	417
921	411
922	439
923	431
924	427
925	426
926	429
927	423
928	416
929	421
930	424
931	423
932	433
933	429
934	415
935	410
936	425
937	434
938	435
939	416
940	420
941	416
942	454
943	418
944	412
945	431
946	412
947	420
948	449
949	406
950	428
951	424
952	436
953	456
954	427
955	454
956	418
957	458
958	423
959	443
960	425
961	420
962	455
963	419
964	411
965	426
966	422
967	430
968	438
969	447
970	437
971	422
972	423
973	433
974	425
975	448
976	420
977	426
978	444
979	429
980	464
981	422
982	469
983	427
984	435
985	428
986	431
987	442
988	424
989	438
990	435
991	442
992	439
993	421
994	433
995	435
996	435
997	440
998	432
999	442
1000	431
1001	439
1002	430
1003	441
1004	439
1005	447
1006	437
1007	460
1008	465
1009	435
1010	453
1011	443
1012	434
1013	439
1014	430
1015	445
1016	437
1017	443
1018	453
1019	438
1020	455
1021	446
1022	476
1023	452
