Time - Plot 0	Amplitude - Plot 0
891	259
892	260
893	267
894	265
895	346
896	272
897	269
898	264
899	277
900	263
901	263
902	279
903	261
904	266
905	262
906	272
907	266
908	262
909	263
910	266
911	262
912	271
913	264
914	270
915	267
916	264
917	269
918	271
919	265
920	261
921	263
922	271
923	267
924	263
925	267
926	264
927	264
928	262
929	267
930	267
931	262
932	265
933	266
934	262
935	263
936	264
937	269
938	268
939	262
940	263
941	266
942	276
943	263
944	266
945	266
946	261
947	265
948	283
949	264
950	269
951	265
952	266
953	274
954	266
955	275
956	267
957	279
958	267
959	270
960	262
961	269
962	276
963	268
964	267
965	269
966	268
967	266
968	268
969	279
970	265
971	264
972	265
973	270
974	268
975	275
976	267
977	263
978	277
979	271
980	280
981	263
982	285
983	268
984	270
985	268
986	275
987	271
988	273
989	274
990	269
991	274
992	275
993	268
994	272
995	274
996	273
997	271
998	271
999	268
1000	274
1001	272
1002	276
1003	278
1004	276
1005	271
1006	273
1007	282
1008	281
1009	272
1010	277
1011	273
1012	275
1013	277
1014	274
1015	278
1016	276
1017	276
1018	275
1019	279
1020	277
1021	282
1022	291
1023	282
