Time - Plot 0	Amplitude - Plot 0
860	416
861	402
862	390
863	379
864	394
865	384
866	390
867	388
868	383
869	386
870	385
871	394
872	382
873	372
874	386
875	392
876	386
877	418
878	390
879	395
880	399
881	382
882	416
883	388
884	390
885	385
886	393
887	390
888	424
889	404
890	378
891	389
892	372
893	394
894	382
895	664
896	400
897	392
898	376
899	424
900	377
901	383
902	423
903	378
904	403
905	386
906	417
907	387
908	381
909	396
910	383
911	380
912	401
913	378
914	389
915	397
916	389
917	398
918	414
919	385
920	388
921	385
922	391
923	404
924	393
925	384
926	397
927	386
928	387
929	385
930	388
931	387
932	399
933	391
934	388
935	375
936	378
937	394
938	396
939	389
940	385
941	384
942	420
943	380
944	386
945	391
946	388
947	383
948	425
949	378
950	409
951	383
952	388
953	415
954	393
955	425
956	376
957	418
958	379
959	401
960	391
961	391
962	414
963	385
964	383
965	388
966	383
967	388
968	396
969	409
970	391
971	393
972	382
973	404
974	390
975	409
976	389
977	386
978	409
979	401
980	437
981	384
982	427
983	386
984	398
985	390
986	391
987	409
988	390
989	401
990	394
991	394
992	399
993	383
994	398
995	396
996	406
997	393
998	384
999	399
1000	407
1001	401
1002	405
1003	393
1004	403
1005	401
1006	395
1007	413
1008	419
1009	390
1010	410
1011	398
1012	398
1013	396
1014	391
1015	413
1016	399
1017	398
1018	405
1019	402
1020	407
1021	398
1022	447
1023	409
