Time - Plot 0	Amplitude - Plot 0
0	249
1	259
2	247
3	254
4	250
5	252
6	253
7	251
8	252
9	252
10	252
11	255
12	252
13	253
14	254
15	257
16	252
17	253
18	254
19	256
20	251
21	246
22	266
23	252
24	255
25	252
26	253
27	255
28	263
29	255
30	252
31	257
32	252
33	254
34	254
35	261
36	263
37	252
38	265
39	253
40	253
41	257
42	263
43	266
44	262
45	276
46	256
47	259
48	262
49	261
50	257
51	258
52	260
53	256
54	256
55	259
56	257
57	254
58	268
59	254
60	255
61	259
62	260
63	261
64	273
65	263
66	256
67	259
68	259
69	267
70	256
71	258
72	257
73	259
74	260
75	257
76	260
77	259
78	257
79	261
80	269
81	264
82	260
83	259
84	257
85	258
86	263
87	258
88	259
89	259
90	263
91	258
92	257
93	262
94	255
95	261
96	260
97	266
98	262
99	259
100	259
101	260
102	260
103	263
104	257
105	264
106	262
107	266
108	259
109	268
110	263
111	262
112	272
113	263
114	271
115	256
116	260
117	259
118	258
119	259
120	259
121	260
122	264
123	261
124	261
125	256
126	261
127	257
128	273
129	256
130	259
131	255
132	276
133	259
134	257
135	255
136	261
137	272
138	263
139	255
140	257
141	256
142	258
143	259
144	259
145	266
146	251
147	268
148	254
149	262
150	263
151	259
152	257
153	254
154	261
155	260
156	255
157	259
158	261
159	263
160	258
161	260
162	273
163	257
164	259
165	262
166	260
167	268
168	262
169	262
170	269
171	257
172	266
173	258
174	257
175	255
176	256
177	260
178	263
179	265
180	273
181	267
182	256
183	259
184	259
185	259
186	264
187	259
188	256
189	266
190	263
191	263
192	262
193	262
194	259
195	258
196	261
197	284
198	269
199	258
200	258
201	257
202	261
203	259
204	272
205	259
206	254
207	265
208	274
209	259
210	258
211	256
212	256
213	261
214	259
215	263
216	257
217	261
218	259
219	260
220	259
221	254
222	271
223	274
224	261
225	254
226	261
227	260
228	256
229	263
230	260
231	257
232	261
233	265
234	261
235	253
236	267
237	259
238	264
239	267
240	259
241	259
242	261
243	266
244	261
245	264
246	276
247	269
248	270
249	271
250	274
251	271
252	275
253	275
254	270
255	275
256	275
257	275
258	274
259	270
260	281
261	286
262	279
263	276
264	274
265	279
266	270
267	280
268	279
269	278
270	272
271	273
272	276
273	276
274	274
275	277
276	273
277	275
278	288
279	290
280	275
281	277
282	274
283	276
284	275
285	270
286	271
287	271
288	272
289	268
290	267
291	272
292	279
293	265
294	260
295	264
296	271
297	266
298	271
299	257
300	262
301	260
302	260
303	293
304	264
305	290
306	257
307	259
308	261
309	270
310	263
311	267
312	257
313	260
314	263
315	255
316	259
317	259
318	260
319	263
320	261
321	264
322	259
323	264
324	273
325	259
326	264
327	259
328	256
329	259
330	269
331	267
332	260
333	256
334	259
335	293
336	264
337	274
338	259
339	268
340	255
341	267
342	260
343	260
344	259
345	257
346	262
347	263
348	263
349	259
350	259
351	261
352	260
353	262
354	264
355	259
356	258
357	263
358	259
359	262
360	261
361	263
362	261
363	257
364	259
365	263
366	258
367	260
368	259
369	257
370	260
371	267
372	260
373	258
374	271
375	265
376	270
377	266
378	260
379	264
380	261
381	259
382	259
383	259
384	262
385	261
386	262
387	274
388	260
389	262
390	263
391	263
392	269
393	257
394	261
395	262
396	260
397	265
398	267
399	261
400	258
401	259
402	271
403	267
404	260
405	267
406	262
407	260
408	257
409	258
410	258
411	258
412	264
413	257
414	273
415	259
416	260
417	269
418	264
419	267
420	264
421	268
422	259
423	259
424	274
425	259
426	264
427	259
428	263
429	261
430	260
431	264
432	259
433	263
434	264
435	262
436	258
437	261
438	260
439	260
440	257
441	262
442	263
443	266
444	275
445	263
446	259
447	262
448	292
449	259
450	256
451	261
452	258
453	267
454	262
455	260
456	269
457	257
458	259
459	265
460	264
461	260
462	274
463	265
464	267
465	258
466	257
467	262
468	261
469	261
470	263
471	264
472	264
473	277
474	266
475	266
476	259
477	264
478	264
479	276
480	262
481	263
482	268
483	259
484	262
485	259
486	261
487	266
488	263
489	265
490	260
491	260
492	265
493	261
494	271
495	270
496	259
497	259
498	270
499	266
500	268
501	271
502	264
503	262
504	276
505	272
506	264
507	262
508	272
509	267
510	269
511	262
512	264
513	260
514	267
515	267
516	271
517	261
518	264
519	269
520	269
521	271
522	260
523	264
524	268
525	259
526	264
527	266
528	262
529	260
530	263
531	267
532	261
533	267
534	264
535	274
536	264
537	263
538	261
539	260
540	259
541	263
542	285
543	259
544	265
545	262
546	264
547	263
548	274
549	263
550	264
551	265
552	261
553	263
554	263
555	265
556	263
557	264
558	267
559	263
560	262
561	264
562	266
563	263
564	269
565	264
566	260
567	261
568	260
569	264
570	266
571	264
572	277
573	261
574	268
575	260
576	263
577	261
578	261
579	270
580	265
581	258
582	265
583	259
584	258
585	263
586	260
587	260
588	266
589	256
590	263
591	257
592	263
593	259
594	263
595	261
596	264
597	259
598	270
599	266
600	262
601	262
602	258
603	266
604	264
605	260
606	268
607	263
608	271
609	276
610	259
611	262
612	263
613	261
614	267
615	260
616	262
617	260
618	262
619	261
620	259
621	261
622	260
623	262
624	263
625	262
626	270
627	265
628	265
629	263
630	261
631	260
632	268
633	263
634	259
635	262
636	261
637	261
638	263
639	255
640	259
641	263
642	264
643	264
644	266
645	268
646	261
647	260
648	260
649	264
650	264
651	303
652	262
653	258
654	261
655	261
656	260
657	258
658	264
659	262
660	259
661	264
662	266
663	264
664	261
665	266
666	263
667	256
668	258
669	262
670	263
671	264
672	265
673	269
674	265
675	266
676	266
677	274
678	274
679	271
680	273
681	270
682	277
683	279
684	273
685	279
686	276
687	276
688	271
689	279
690	274
691	275
692	277
693	274
694	279
695	275
696	279
697	274
698	300
699	277
700	275
701	278
702	287
703	274
704	274
705	279
706	279
707	273
708	275
709	272
710	277
711	284
712	280
713	274
714	272
715	277
716	281
717	275
718	272
719	271
720	269
721	272
722	273
723	276
724	269
725	265
726	270
727	270
728	266
729	268
730	264
731	266
732	263
733	264
734	261
735	262
736	265
737	264
738	266
739	266
740	261
741	265
742	277
743	260
744	264
745	258
746	263
747	261
748	264
749	266
750	264
751	267
752	259
753	261
754	264
755	260
756	258
757	267
758	270
759	268
760	261
761	267
762	263
763	261
764	262
765	263
766	263
767	272
768	260
769	260
770	260
771	265
772	261
773	282
774	258
775	268
776	260
777	266
778	265
779	259
780	262
781	267
782	263
783	263
784	263
785	260
786	263
787	275
788	272
789	267
790	262
791	267
792	266
793	263
794	264
795	264
796	266
797	261
798	266
799	261
800	261
801	265
802	263
803	271
804	258
805	262
806	264
807	266
808	279
809	263
810	265
811	263
812	263
813	267
814	265
815	259
816	269
817	264
818	265
819	263
820	267
821	265
822	266
823	302
824	267
825	261
826	307
827	272
828	266
829	261
830	264
831	259
832	266
833	275
834	268
835	263
836	265
837	261
838	262
839	264
840	266
841	273
842	266
843	259
844	266
845	266
846	262
847	263
848	265
849	263
850	267
851	264
852	260
853	267
854	259
855	266
856	264
857	261
858	263
859	264
860	274
861	272
862	267
863	262
864	267
865	268
866	266
867	266
868	261
869	260
870	264
871	265
872	264
873	263
874	269
875	266
876	256
877	274
878	265
879	271
880	266
881	262
882	275
883	265
884	264
885	264
886	268
887	261
888	280
889	268
890	267
891	263
892	263
893	270
894	264
895	346
896	272
897	264
898	266
899	279
900	263
901	264
902	275
903	265
904	264
905	265
906	276
907	262
908	263
909	266
910	267
911	262
912	271
913	263
914	268
915	269
916	263
917	272
918	271
919	267
920	263
921	263
922	269
923	272
924	268
925	261
926	271
927	267
928	262
929	263
930	269
931	266
932	269
933	269
934	268
935	262
936	267
937	270
938	270
939	266
940	266
941	268
942	282
943	263
944	265
945	271
946	268
947	267
948	273
949	263
950	269
951	265
952	263
953	278
954	267
955	277
956	268
957	277
958	264
959	271
960	267
961	267
962	277
963	267
964	263
965	268
966	269
967	270
968	268
969	275
970	265
971	268
972	266
973	270
974	267
975	275
976	269
977	268
978	271
979	267
980	280
981	267
982	282
983	271
984	269
985	273
986	274
987	277
988	267
989	270
990	275
991	273
992	273
993	269
994	274
995	274
996	273
997	273
998	269
999	273
1000	274
1001	277
1002	273
1003	276
1004	275
1005	270
1006	276
1007	281
1008	278
1009	269
1010	280
1011	276
1012	278
1013	271
1014	275
1015	282
1016	279
1017	281
1018	279
1019	280
1020	281
1021	281
1022	291
1023	281
